Table No.18 (C),,,,,,,,
"STATEMENT ON REMITTANCE-WISE FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
DURING APRIL 2015",,,,,,,,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
1,SAHS SOLUTIONS PRIVATE LIMITED,Australia,COMMUNITY HOUSING (VIC) LIMITED,AHMEDABAD,Architectural and engineering activities and related technical consultancy,5.51,0.09,
2,MASTER FIREPLACES PRIVATE LIMITED,Australia,DANMAH CORPORATION PTY LTD,AHMEDABAD,"Installation of heating systems (electric, gas and oil), furnaces, cooling towers, non- electric solar",8.54,0.14,
3,INDO GOLD MINES PVT LTD,Australia,INDO GOLD LTD,BANGALORE,"Mining of precious metal ore (gold, silver)",1.16,0.02,
4,HYDCO ENGINEERING PVT. LTD.,Australia,ROSE CLIVE HUTTON,AHMEDABAD,Manufacture of parts and accessories for machinery/equipment used by construction and mining industr,20.16,0.32,
5,SAHS SOLUTIONS PRIVATE LIMITED,Australia,COMMUNITY HOUSING (VIC)LIMITED,AHMEDABAD,Architectural and engineering activities and related technical consultancy,0.83,0.01,
6,SAHS SOLUTIONS PRIVATE LIMITED,Australia,COMMUNITY HOUSING (VIC )LIMITED,AHMEDABAD,Architectural and engineering activities and related technical consultancy,0.58,0.01,
7,POPULOUS DESIGN PVT  LTD,Australia,POPULOUS DESIGN PTY LTD,NEW DELHI,Architectural and engineering activities and related technical consultancy,2.06,0.03,
8,STORK FERRO & MINERAL INDUSTRIES PVT LTD,Australia,STORK HOLDING GMBH,NEW DELHI,"Manufacture of other non-metallic mineral products n.e.c. (includes asbestos yarn and fabric, and articles",19.39,0.31,
9,CARE ESSENTIALS INTERNATIONAL PRIVATE LI,Australia,Care Essentials Pty Ltd,NEW DELHI,Manufacture of other medical and dental instruments n.e.c.,14.60,0.23,
10,CARE ESSENTIALS INTERNATIONAL PRIVATE LI,Australia,Care Essentials Pty Ltd,NEW DELHI,Manufacture of other medical and dental instruments n.e.c.,9.87,0.16,
11,FFT INDIA PRIVATE LIMITED,Australia,FFT MENA PTY LTD,NEW DELHI,Security systems service activities,0.10,0.00,
12,FFT INDIA PRIVATE LIMITED,Australia,SANJAY OBEROI,NEW DELHI,Security systems service activities,0.00,0.00,
13,POPULOUS DESIGN PVT  LTD,Australia,POPULOUS DESIGN PTY LTD,NEW DELHI,Architectural and engineering activities and related technical consultancy,2.34,0.04,
14,SAHS SOLUTIONS PRIVATE LIMITED,Australia,COMMUNITY HOUSING (VIC) LIMITED,AHMEDABAD,Architectural and engineering activities and related technical consultancy,0.60,0.01,
15,SAHS SOLUTIONS PRIVATE LIMITED,Australia,COMMUNITY HOUSING (VIC) LIMITED,AHMEDABAD,Architectural and engineering activities and related technical consultancy,2.60,0.04,
16,SAHS SOLUTIONS PRIVATE LIMITED,Australia,COMMUNITY HOUSING (VIC) LTD,AHMEDABAD,Architectural and engineering activities and related technical consultancy,2.74,0.04,
17,TEXMACO UGL RAIL PVT. LTD.,Australia,United Group rail Services Ltd,KOLKATA,"Manufacture of railway or tramway rolling stock, not self-propelled (passenger coaches, goods vans tank",0.10,0.00,
18,TEXMACO UGL RAIL PVT. LTD.,Australia,UGL Rail Services Ltd.,KOLKATA,"Manufacture of railway or tramway rolling stock, not self-propelled (passenger coaches, goods vans tank",157.50,2.51,
19,TEXMACO UGL RAIL PVT. LTD.,Australia,UGL Rail Services Ltd.,KOLKATA,"Manufacture of railway or tramway rolling stock, not self-propelled (passenger coaches, goods vans tank",202.51,3.23,
20,TEXMACO UGL RAIL PVT. LTD.,Australia,UGL Rail Services Pty Ltd,KOLKATA,"Manufacture of railway or tramway rolling stock, not self-propelled (passenger coaches, goods vans tank",50.02,0.80,
21,BOON HYDRO ENERGY PVT LTD,Austria,GLOBAL HYDRO ENERGY GMBH,NEW DELHI,Manufacture of central heating boilers and radiators and parts and accessories thereof,16.28,0.26,
22,SKYWAA TRAVEL MANAGEMENT PRIVATE LIMITED,Austria,KLAUS SCHILLINGER,NEW DELHI,Travel agency activities,0.25,0.00,
23,BOHLER - UDDEHOLM INDIA LIMITED,Austria,Voestalpine Edelstahl GMBH,CHENNAI,Wholesale of metals and metal ores,191.75,3.06,
24,MEUSBURGER INDIA PRIVATE LIMITED,Austria,MEUSBURGER GEORG GMBH AND CO KG,BANGALORE,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",9.90,0.16,
25,MEUSBURGER INDIA PRIVATE LIMITED,Austria,MEUSBURGER GEORG GMBH,BANGALORE,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",0.10,0.00,
26,AKRAS FLAVOURS INDIA PRIVATE LIMITED,Austria,AKRAS FLAVOURS GMBH,BANGALORE,Manufacture of synthetic flavoured concentrates and syrups,1.19,0.02,
,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
27,HONGYANG INDUSTRY (INDIA)PRIVATE LIMITED,Bahamas,SpeedWell Computer Embroidery Co Ltd,HYDERABAD,"Manufacture of leather footwear such as shoes, sandals, chappals, leathercum rubber/plastic cloth sandles",0.10,0.00,
28,HONGYANG INDUSTRY (INDIA)PRIVATE LIMITED,Bahamas,Speed Well Computer Embroidery Co Ltd,HYDERABAD,"Manufacture of leather footwear such as shoes, sandals, chappals, leathercum rubber/plastic cloth sandles",20.08,0.32,
29,K PACK BIO SYSTEMS PVT LTD,Belgium,ENPROTECH BVBA,MUMBAI,"Treatment of waste water or sewer by means of physical, chemical or biological processes",1.51,0.02,
30,ASE WATER TECHNOLOGIES PVT LTD,Belgium,Aquaplus NV,CHENNAI,"Water collection, treatment and supply",5.14,0.08,
31,AVH RESOURCES INDIA (P) LTD.,Belgium,ACKERMANS & VAN HAAREN NV,NEW DELHI,Manufacture of other cement and plaster n.e.c.,72.00,1.15,
32,IKAROS SOLAR INDIA PVT LTD,Belgium,IKAROS SOLAR NV,MUMBAI,Architectural and engineering activities and related technical consultancy,5.10,0.08,
33,RANBAXY LABORATORIES LTD.,Brazil,7 NR EMP,NEW DELHI,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",0.00,0.00,
34,ROOP ARINA FABRICATORS P LTD,Canada,RENU CHADHA,NEW DELHI,"Manufacture of ovens, furnaces and furnace burners",0.00,0.00,
35,ROOP ARINA FABRICATORS P LTD,Canada,UDAY CHADHA,NEW DELHI,"Manufacture of ovens, furnaces and furnace burners",2.64,0.04,
36,AGBIOS INDIA PRIVATE LIMITED,Canada,Agbios INC. Canada,NEW DELHI,Architectural and engineering activities and related technical consultancy,0.50,0.01,
37,FACES COSMETICS INDIA PVT LTD,Canada,Faces Cosmetics Inc,MUMBAI,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations;",12.18,0.19,
38,FACES COSMETICS INDIA PVT LTD,Canada,Faces Cosmetics Inc,MUMBAI,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations;",9.21,0.15,
